name	virus	subtype	length	sequence
599	HIV-1	04_cpx	397
591	HIV-1	B (check for 03_AB)	400
584	HIV-1	H	200
614	HIV-1	37_cpx	400
502	HIV-1	D (check for 05_DF)	200
580	HIV-1	H	200
581	HIV-1	H	200
561	HIV-1	B (check for 24_BG)	200
583	HIV-1	H	200
616	HIV-1	37_cpx	400
582	HIV-1	H	200
587	HIV-1	03_AB	400
579	HIV-1	H	200
585	HIV-1	A1 (check for 03_AB)	400
574	HIV-1	H	200
578	HIV-1	H	200
653	HIV-1	J	400
641	HIV-1	J	394
652	HIV-1	J	400
611	HIV-1	04_cpx	400
577	HIV-1	H	200
589	HIV-1	B (check for 03_AB)	400
644	HIV-1	J	399
619	HIV-1	37_cpx	400
627	HIV-1	35_AD	397
617	HIV-1	37_cpx	400
608	HIV-1	04_cpx	400
533	HIV-1	C (check for 08_BC)	200
623	HIV-1	37_cpx	400
534	HIV-1	08_BC	200
595	HIV-1	03_AB	400
497	HIV-1	D (check for 05_DF)	200
592	HIV-1	03_AB	400
651	HIV-1	J	400
649	HIV-1	J	400
638	HIV-1	A1 (check for 35_AD)	400
590	HIV-1	B (check for 03_AB)	400
650	HIV-1	J	400
635	HIV-1	35_AD	400
624	HIV-1	37_cpx	400
631	HIV-1	35_AD	400
588	HIV-1	B (check for 03_AB)	400
625	HIV-1	A1 (check for 37_cpx)	400
622	HIV-1	37_cpx	400
586	HIV-1	A1 (check for 03_AB)	400
647	HIV-1	J	400
621	HIV-1	37_cpx	400
634	HIV-1	35_AD	400
637	HIV-1	35_AD	400
630	HIV-1	35_AD	400
628	HIV-1	A1 (check for 35_AD)	400
601	HIV-1	04_cpx	400
605	HIV-1	04_cpx	400
645	HIV-1	J	400
648	HIV-1	J	400
639	HIV-1	35_AD	400
632	HIV-1	35_AD	400
642	HIV-1	J	400
640	HIV-1	35_AD	400
682	HIV-1	B	400
670	HIV-1	B	400
681	HIV-1	B	400
676	HIV-1	B	400
680	HIV-1	B	400
684	HIV-1	27_cpx	400
698	HIV-1	02_AG	400
678	HIV-1	B	400
685	HIV-1	27_cpx	400
683	HIV-1	27_cpx	394
700	HIV-1	02_AG	400
699	HIV-1	02_AG	400
696	HIV-1	G (check for 09_cpx)	400
701	HIV-1	02_AG	400
688	HIV-1	27_cpx	400
692	HIV-1	27_cpx	400
695	HIV-1	09_cpx	400
686	HIV-1	27_cpx	400
662	HIV-1	10_CD	400
666	HIV-1	D (check for 10_CD)	400
691	HIV-1	27_cpx	400
702	HIV-1	02_AG	400
679	HIV-1	B	400
693	HIV-1	G (check for 27_cpx)	400
654	HIV-1	J	400
667	HIV-1	D (check for 10_CD)	400
689	HIV-1	27_cpx	400
620	HIV-1	37_cpx	400
672	HIV-1	B	400
675	HIV-1	B	400
657	HIV-1	D (check for 10_CD)	400
697	HIV-1	02_AG	400
659	HIV-1	10_CD	400
694	HIV-1	27_cpx	400
664	HIV-1	10_CD	400
626	HIV-1	G (check for 37_cpx)	400
636	HIV-1	35_AD	400
655	HIV-1	10_CD	397
673	HIV-1	B	400
677	HIV-1	B	400
669	HIV-1	B	400
629	HIV-1	35_AD	400
658	HIV-1	10_CD	400
690	HIV-1	27_cpx	400
668	HIV-1	C (check for 10_CD)	400
674	HIV-1	B	400
665	HIV-1	10_CD	400
671	HIV-1	B	400
687	HIV-1	27_cpx	400
727	HIV-1	G (check for 14_BG)	400
736	HIV-1	G (check for 14_BG)	400
737	HIV-1	G (check for 14_BG)	400
733	HIV-1	G (check for 14_BG)	400
749	HIV-1	C	400
745	HIV-1	C	400
748	HIV-1	C	400
743	HIV-1	C	400
719	HIV-1	11_cpx	400
712	HIV-1	11_cpx	400
738	HIV-1	G (check for 14_BG)	400
739	HIV-1	C	397
646	HIV-1	J	400
726	HIV-1	G (check for 14_BG)	400
740	HIV-1	C	400
746	HIV-1	C	400
744	HIV-1	C	400
724	HIV-1	A1 (check for 11_cpx)	400
734	HIV-1	G (check for 14_BG)	400
731	HIV-1	G (check for 14_BG)	400
711	HIV-1	11_cpx	394
747	HIV-1	C	400
732	HIV-1	G (check for 14_BG)	400
750	HIV-1	C (check for 31_BC)	400
723	HIV-1	C (check for 11_cpx)	400
663	HIV-1	10_CD	400
660	HIV-1	10_CD	400
741	HIV-1	C	400
729	HIV-1	G (check for 14_BG)	400
716	HIV-1	11_cpx	400
742	HIV-1	C	400
730	HIV-1	G (check for 14_BG)	400
710	HIV-1	G (check for 02_AG)	400
